894,39.245257,-119.95204
895,39.523088,-119.89808
897,39.200035,-119.72732
898,40.854751,-114.14713
900,34.101007,-118.45077
902,33.957012,-118.44167
903,33.960263,-118.3252
904,34.009276,-118.47286
905,33.810848,-118.35096
906,33.803565,-117.99596
907,33.857416,-118.25633
908,33.776094,-118.11848
910,34.256952,-118.28453
911,34.122658,-118.11296
912,34.232003,-118.24753
913,34.478797,-118.65255
914,34.155625,-118.48925
915,34.169663,-118.32364
916,34.139397,-118.35034
917,34.020711,-117.89932
918,34.072959,-118.1462
919,32.588485,-116.63034
920,32.993541,-117.21311
921,32.556264,-117.05057
922,34.31039,-116.45012
923,34.033564,-117.03776
924,34.12051,-117.3176
925,33.653216,-117.07986
926,33.570763,-117.63463
927,33.739571,-117.78618
928,33.883223,-117.73856
930,34.421895,-119.60084
931,34.443746,-119.94215
932,36.358928,-119.24027
933,35.19766,-119.05698
934,35.54464,-120.72428
935,34.596742,-117.84467
936,36.713181,-119.18327
937,36.758598,-119.81022
939,36.624606,-121.64655
940,37.406289,-122.00838
941,37.719581,-122.41085
943,37.419389,-122.13273
944,37.554335,-122.27032
945,38.403011,-122.36228
946,37.753978,-122.18969
947,37.869976,-122.2981
948,37.972623,-122.33873
949,38.007639,-122.63914
950,36.922902,-121.77224
951,37.330496,-121.79141
952,38.154118,-121.306
953,37.699662,-119.67529
954,38.725628,-123.47625
955,40.202464,-123.46646
956,38.697238,-121.80944
957,38.681254,-121.74189
958,38.587805,-121.37809
959,39.109272,-121.68033
960,41.749249,-122.64479
961,39.339574,-120.22805
967,21.403487,-158.01389
968,21.439867,-157.74772
970,45.481342,-122.40856
971,45.101518,-123.9737
972,45.408882,-122.61476
973,45.140178,-123.49286
974,43.593788,-123.26602
975,42.155392,-123.2978
976,43.256842,-120.65084
977,44.814466,-121.32302
978,45.800879,-118.28859
979,44.032437,-117.7115
980,47.297285,-122.16328
981,47.64767,-122.39758
982,48.701835,-123.02636
983,47.106024,-122.0451
984,47.16632,-122.50844
985,46.893352,-122.56719
986,45.712623,-122.63419
988,48.488543,-120.24261
989,46.418933,-120.26699
990,47.863857,-118.03661
991,47.756616,-118.70628
992,47.632573,-117.49326
993,46.782783,-118.2869
994,46.400365,-117.08313
995,56.605546,-169.55958
996,57.564289,-153.40755
997,70.477663,-157.41805
998,58.411303,-135.40874
999,55.875767,-131.46633
